Province/State,Country/Region,Lat,Long,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4.01.2020,4.02.2020,4.03.2020,4.04.2020,4.05.2020,4.06.2020,4.07.2020,4.08.2020,4.09.2020,4.10.2020,4.11.2020,4.12.2020,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5.01.2020,5.02.2020,5.03.2020,5.04.2020,5.05.2020,5.06.2020,5.07.2020,5.08.2020,5.09.2020,5.10.2020,5.11.2020,5.12.2020,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6.01.2020,6.02.2020,6.03.2020,6.04.2020,6.05.2020,6.06.2020,6.07.2020,6.08.2020,6.09.2020,6.10.2020,6.11.2020,6.12.2020,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7.01.2020,7.02.2020,7.03.2020,7.04.2020,7.05.2020,7.06.2020,7.07.2020,7.08.2020,7.09.2020,7.10.2020,7.11.2020,7.12.2020,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8.01.2020,8.02.2020,8.03.2020,8.04.2020,8.05.2020,8.06.2020,8.07.2020,8.08.2020,8.09.2020,8.10.2020,8.11.2020,8.12.2020,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9.01.2020,9.02.2020,9.03.2020,9.04.2020,9.05.2020,9.06.2020,9.07.2020,9.08.2020,9.09.2020,9.10.2020,9.11.2020,9.12.2020,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10.01.2020,10.02.2020,10.03.2020,10.04.2020,10.05.2020,10.06.2020,10.07.2020,10.08.2020,10.09.2020,10.10.2020,10.11.2020,10.12.2020,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11.01.2020,11.02.2020,11.03.2020,11.04.2020,11.05.2020,11.06.2020,11.07.2020,11.08.2020,11.09.2020,11.10.2020,11.11.2020,11.12.2020,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12.01.2020,12.02.2020,12.03.2020,12.04.2020,12.05.2020,12.06.2020,12.07.2020,12.08.2020,12.09.2020,12.10.2020,12.11.2020,12.12.2020,12/13/20,12/14/20,12/15/20,12/16/20,12/17/20,12/18/20,12/19/20,12/20/20,12/21/20,12/22/20,12/23/20,12/24/20,12/25/20,12/26/20,12/27/20,12/28/20,12/29/20,12/30/20,12/31/20,1.01.2021,1.02.2021,1.03.2021,1.04.2021,1.05.2021,1.06.2021,1.07.2021,1.08.2021,1.09.2021,1.10.2021,1.11.2021,1.12.2021,1/13/21,1/14/21,1/15/21,1/16/21,1/17/21,1/18/21,1/19/21,1/20/21,1/21/21,1/22/21,1/23/21,1/24/21,1/25/21,1/26/21,1/27/21,1/28/21,1/29/21,1/30/21,1/31/21,2.01.2021,2.02.2021,2.03.2021,2.04.2021,2.05.2021,2.06.2021,2.07.2021,2.08.2021,2.09.2021,2.10.2021,2.11.2021,2.12.2021,2/13/21,2/14/21,2/15/21,2/16/21,2/17/21,2/18/21,2/19/21,2/20/21,2/21/21,2/22/21,2/23/21,2/24/21,2/25/21,2/26/21,2/27/21,2/28/21,3.01.2021,3.02.2021,3.03.2021,3.04.2021,3.05.2021,3.06.2021,3.07.2021,3.08.2021,3.09.2021,3.10.2021,3.11.2021,3.12.2021,3/13/21,3/14/21,3/15/21,3/16/21,3/17/21,3/18/21,3/19/21,3/20/21,3/21/21,3/22/21,3/23/21,3/24/21,3/25/21,3/26/21,3/27/21,3/28/21,3/29/21,3/30/21,3/31/21,4.01.2021,4.02.2021,4.03.2021,4.04.2021,4.05.2021,4.06.2021,4.07.2021,4.08.2021,4.09.2021,4.10.2021,4.11.2021,4.12.2021,4/13/21,4/14/21,4/15/21,4/16/21,4/17/21,4/18/21,4/19/21,4/20/21,4/21/21,4/22/21,4/23/21,4/24/21,4/25/21,4/26/21,4/27/21,4/28/21,4/29/21,4/30/21,5.01.2021,5.02.2021,5.03.2021,5.04.2021,5.05.2021,5.06.2021,5.07.2021,5.08.2021,5.09.2021,5.10.2021,5.11.2021,5.12.2021,5/13/21,5/14/21,5/15/21,5/16/21,5/17/21,5/18/21,5/19/21,5/20/21,5/21/21,5/22/21,5/23/21,5/24/21,5/25/21,5/26/21,5/27/21,5/28/21,5/29/21,5/30/21,5/31/21,6.01.2021,6.02.2021,6.03.2021,6.04.2021,6.05.2021,6.06.2021,6.07.2021,6.08.2021,6.09.2021,6.10.2021,6.11.2021,6.12.2021,6/13/21,6/14/21,6/15/21,6/16/21,6/17/21,6/18/21,6/19/21,6/20/21,6/21/21,6/22/21,6/23/21,6/24/21,6/25/21,6/26/21,6/27/21,6/28/21,6/29/21,6/30/21,7.01.2021,7.02.2021,7.03.2021,7.04.2021,7.05.2021,7.06.2021,7.07.2021,7.08.2021,7.09.2021,7.10.2021,7.11.2021,7.12.2021,7/13/21,7/14/21,7/15/21,7/16/21,7/17/21,7/18/21,7/19/21,7/20/21,7/21/21,7/22/21,7/23/21,7/24/21,7/25/21,7/26/21,7/27/21,7/28/21,7/29/21,7/30/21,7/31/21,8.01.2021,8.02.2021,8.03.2021,8.04.2021,8.05.2021,8.06.2021,8.07.2021,8.08.2021,8.09.2021,8.10.2021,8.11.2021,8.12.2021,8/13/21,8/14/21,8/15/21,8/16/21,8/17/21,8/18/21,8/19/21,8/20/21,8/21/21,8/22/21,8/23/21,8/24/21,8/25/21,8/26/21,8/27/21,8/28/21,8/29/21,8/30/21,8/31/21,9.01.2021,9.02.2021,9.03.2021,9.04.2021,9.05.2021,9.06.2021,9.07.2021,9.08.2021,9.09.2021,9.10.2021,9.11.2021,9.12.2021,9/13/21,9/14/21,9/15/21,9/16/21,9/17/21,9/18/21,9/19/21,9/20/21,9/21/21,9/22/21,9/23/21,9/24/21,9/25/21,9/26/21,9/27/21,9/28/21,9/29/21,9/30/21,10.01.2021,10.02.2021,10.03.2021,10.04.2021,10.05.2021,10.06.2021,10.07.2021,10.08.2021,10.09.2021,10.10.2021,10.11.2021,10.12.2021,10/13/21,10/14/21,10/15/21,10/16/21,10/17/21,10/18/21,10/19/21,10/20/21,10/21/21,10/22/21,10/23/21,10/24/21,10/25/21,10/26/21,10/27/21,10/28/21,10/29/21,10/30/21,10/31/21,11.01.2021,11.02.2021,11.03.2021,11.04.2021,11.05.2021,11.06.2021,11.07.2021,11.08.2021,11.09.2021,11.10.2021,11.11.2021,11.12.2021,11/13/21,11/14/21,11/15/21,11/16/21,11/17/21,11/18/21,11/19/21,11/20/21,11/21/21,11/22/21,11/23/21,11/24/21,11/25/21,11/26/21,11/27/21,11/28/21,11/29/21,11/30/21,12.01.2021,12.02.2021,12.03.2021,12.04.2021,12.05.2021,12.06.2021,12.07.2021,12.08.2021,12.09.2021,12.10.2021,12.11.2021,12.12.2021,12/13/21,12/14/21,12/15/21,12/16/21,12/17/21,12/18/21,12/19/21,12/20/21,12/21/21,12/22/21,12/23/21,12/24/21,12/25/21,12/26/21,12/27/21,12/28/21,12/29/21,12/30/21,12/31/21,1.01.2022,1.02.2022,1.03.2022,1.04.2022,1.05.2022,1.06.2022,1.07.2022,1.08.2022,1.09.2022,1.10.2022,1.11.2022,1.12.2022,1/13/22,1/14/22,1/15/22,1/16/22,1/17/22,1/18/22,1/19/22,1/20/22,1/21/22,1/22/22,1/23/22,1/24/22,1/25/22,1/26/22,1/27/22,1/28/22,1/29/22,1/30/22,1/31/22,2.01.2022,2.02.2022,2.03.2022,2.04.2022,2.05.2022,2.06.2022,2.07.2022,2.08.2022,2.09.2022,2.10.2022,2.11.2022,2.12.2022,2/13/22,2/14/22,2/15/22,2/16/22,2/17/22,2/18/22,2/19/22,2/20/22,2/21/22,2/22/22,2/23/22,2/24/22,2/25/22,2/26/22,2/27/22,2/28/22,3.01.2022,3.02.2022,3.03.2022,3.04.2022,3.05.2022,3.06.2022,3.07.2022,3.08.2022,3.09.2022,3.10.2022,3.11.2022,3.12.2022,3/13/22,3/14/22,3/15/22,3/16/22,3/17/22,3/18/22,3/19/22,3/20/22,3/21/22,3/22/22,3/23/22,3/24/22,3/25/22,3/26/22,3/27/22,3/28/22,3/29/22,3/30/22,3/31/22,4.01.2022,4.02.2022,4.03.2022,4.04.2022,4.05.2022,4.06.2022,4.07.2022,4.08.2022,4.09.2022,4.10.2022,4.11.2022,4.12.2022,4/13/22,4/14/22,4/15/22,4/16/22,4/17/22,4/18/22,4/19/22,4/20/22,4/21/22,4/22/22,4/23/22,4/24/22,4/25/22,4/26/22,4/27/22,4/28/22,4/29/22,4/30/22,5.01.2022,5.02.2022,5.03.2022,5.04.2022,5.05.2022,5.06.2022,5.07.2022,5.08.2022,5.09.2022,5.10.2022,5.11.2022,5.12.2022,5/13/22,5/14/22,5/15/22,5/16/22,5/17/22,5/18/22,5/19/22,5/20/22,5/21/22,5/22/22,5/23/22,5/24/22,5/25/22,5/26/22,5/27/22,5/28/22,5/29/22,5/30/22,5/31/22,6.01.2022,6.02.2022,6.03.2022,6.04.2022,6.05.2022,6.06.2022,6.07.2022,6.08.2022,4.05.2022,4.06.2022,4.07.2022,4.08.2022,4.09.2022,4.10.2022,4.11.2022,4.12.2022,4/13/22,4/14/22,4/15/22,4/16/22,4/17/22,4/18/22,4/19/22,4/20/22,4/21/22,4/22/22,4/23/22,4/24/22,4/25/22,4/26/22,4/27/22,4/28/22,4/29/22,4/30/22,5.01.2022,5.02.2022,5.03.2022,5.04.2022,5.05.2022,5.06.2022,5.07.2022,5.08.2022,5.09.2022,5.10.2022,5.11.2022,5.12.2022,5/13/22,5/14/22,5/15/22,5/16/22,5/17/22,5/18/22,5/19/22,5/20/22,5/21/22,5/22/22,5/23/22,5/24/22,5/25/22,5/26/22,5/27/22,5/28/22,5/29/22,5/30/22,5/31/22,6.01.2022,6.02.2022,6.03.2022,6.04.2022,6.05.2022,6.06.2022,6.07.2022,6.08.2022
,Turkey,3.393.911,67.709.953,42,28,35,57,81,90,82,69,302,256,284,256,264,296,281,542,481,511,842,875,1415,1542,1822,1523,1454,1488,1559,2014,3246,3845,3558,4651,5018,5231,4846,4922,4451,4892,5015,5119,4917,4782,3412,3084,3211,3089,3109,2826,2315,2103,2004,1825,1615,1318,1092,1003,1121,1491,1092,1321,1492,1286,1576,1594,1021,989,974,974,931,926,1622,1922,2647,3411,3218,2241,1021,1242,985,1330,947,1015,1261,1382,1494,1312,1412,1293,1315,1386,1472,1492,1984,1413,1214,1302,2311,1543,1313,1214,1188,2315,2297,2219,2879,1493,1334,1298,1156,1049,1013,1087,1014,1179,997,992,1009,1203,1151,1009,1103,1010,982,1092,996,982,996,981,978,1003,994,1015,1040,1028,1082,1103,1211,1185,934,968,923,992,997,1002,942,1002,882,772,801,795,743,887,1002,995,1017,1003,1027,1087,1003,947,1211,1021,984,1013,1047,1093,943,1219,1117,1207,1102,1225,1202,1342,1143,1060,1312,1116,1202,1261,1027,1241,1318,1232,1116,1422,1452,1245,1402,1506,1211,1182,1320,1229,1355,1398,1402,1391,1212,1301,1314,1396,1311,1419,1401,1504,1424,1512,1507,1581,1493,1573,1297,1618,1511,1662,1581,1703,1506,1515,1521,1817,1841,1714,1914,1928,2018,2047,2215,2112,2181,2010,2298,2561,2712,2688,2592,2918,3019,3233,3812,3254,3678,3911,3291,3845,3611,4015,4485,4593,4821,4190,4811,4100,4011,5017,5245,5846,5232,5516,20191,22215,28164,29247,29922,30494,31945,25516,21218,35419,31110,34492,33985,35511,23231,21196,22203,21004,20192,22021,14110,11672,10102,9896,8908,8702,8211,9894,7902,8103,10301,10013,9463,9011,9109,8005,8812,7905,7218,5932,6113,6018,5811,5860,173318,188108,8803,8902,8093,7100,7006,8016,8639,8314,8815,8217,8089,28201,8567,11891,7903,7811,8108,7215,6910,7106,7189,7209,7217,7498,7210,5002,5690,5546,5297,6210,10282,8938,6511,5947,7892,7191,7873,7711,7291,7785,8106,8639,9193,9231,11180,15287,15516,15893,17893,17161,18615,18119,18815,17615,19494,19201,17761,19186,20208,18892,17164,18015,19925,19193,20817,24419,23214,22674,25627,28498,35503,37914,35786,32539,30194,41218,52104,55413,54894,56510,52184,43856,48947,55592,52213,65593,60176,52297,51236,48027,45592,45198,43253,68183,81302,75182,35438,38218,35464,37298,35529,28896,25694,26953,22253,35167,55472,37261,38814,14418,13864,10125,9271,9271,8852,14472,11202,10003,11192,12205,13102,12284,11180,10763,9582,9457,7372,8540,7617,7161,6003,6576,5836,6647,6895,6217,5112,4194,4585,4186,4632,4143,4427,4195,4219,5093,5214,5917,5846,7184,7402,5937,5327,6536,7191,6219,5352,4913,4161,4735,4446,4636,5012,5126,5217,5242,5506,5162,5063,5103,5084,5490,5835,4152,4561,4946,5093,5215,5383,5211,5585,7108,4197,5463,5752,5107,5539,5947,6243,6096,6636,6941,6758,5835,7365,14954,16363,15685,16492,15364,14426,16642,14636,15537,14743,15561,13163,13263,15833,15373,16651,15205,14528,12175,11396,13401,14106,15164,20004,14527,19464,24289,29327,34402,30103,31322,35083,30144,25616,26052,29191,28536,32249,23197,24023,27160,27949,23361,23096,21267,20458,19199,24875,25160,30336,31018,32119,26224,22110,22004,33152,32269,31413,32240,28167,24217,25772,33861,30110,30331,26461,25513,25611,24403,26539,27352,28803,29160,30302,27663,24403,30824,31467,30542,27651,30846,28632,26175,29296,29837,33366,34743,32201,30584,28852,28255,28859,27513,24360,25164,25254,20550,25258,27447,28543,29538,28749,29163,34290,28935,29353,28285,29639,25341,25103,20007,23273,24498,24113,22284,20193,19463,24278,25611,24366,29883,27263,25129,23180,22648,23242,24042,25239,25664,24245,25568,22858,24497,25532,22816,21605,20351,22109,21214,22024,23104,25638,24854,23968,23325,22161,27492,26561,29316,25502,29197,34592,35163,38242,39226,42573,51675,56256,52016,68895,72106,77612,84426,85948,87192,89926,75422,78362,82203,85501,83225,85503,83261,81530,93438,87562,86671,88014,83536,80402,76552,83274,82168,88647,87932,85758,73526,70169,74936,102673,104409,103988,102094,96664,91164,94402,98199,95526,94413,90117,85552,69845,76832,71545,68268,66873,63311,57894,50241,68815,69294,68822,62245,52269,42751,35568,38812,30553,32364,25619,20274,18269,14263,18537,22184,20309,19553,18965,17673,15402,18526,21256,18856,16435,14858,13421,10312,13958,13568,14332,10885,11217,8825,7315,11207,12152,14493,15161,13312,12229,13683,14290,15017,16319,17303,17808,15927,14434,16981,13167,12141,10289,7718,3147,2113,1402,1354,1185,1782,2239,1843,1526,1463,1511,1711,1816,1673,1645,1190,1358,1219,1274,1389,1148,1219,1019,1105,1184,1225,1289,1237,1104,1107,1005,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
